,P015076,P015076,P015076,P015076,P015076,P015076,P015077,P015077,P015077,P015077,P015077,P015077,P015080,P015080,P015080,P015080,P015080,P015080,P015081,P015081,P015081,P015081,P015081,P015081,P015082,P015082,P015082,P015082,P015082,P015082,P015083,P015083,P015083,P015083,P015083,P015083,P015084,P015084,P015084,P015084,P015084,P015084,P015085,P015085,P015085,P015085,P015085,P015085,P015090,P015090,P015090,P015090,P015090,P015090,P015091,P015091,P015091,P015091,P015091,P015091,P015092,P015092,P015092,P015092,P015092,P015092,P015093,P015093,P015093,P015093,P015093,P015093,P015094,P015094,P015094,P015094,P015094,P015094,P015095,P015095,P015095,P015095,P015095,P015095,P015096,P015096,P015096,P015096,P015096,P015096,P015097,P015097,P015097,P015097,P015097,P015097,P015098,P015098,P015098,P015098,P015098,P015098,P015099,P015099,P015099,P015099,P015099,P015099
,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6
m,11598.929293938614,11598.610966606653,11597.328602494856,11596.077704389574,11594.884740955076,11594.66469731653,9903.252532836077,9902.750102066186,9902.072477066187,9901.195604638204,9899.93271523491,9899.992256087105,8942.66894380144,8941.40218497085,8941.258542652606,8940.04371664952,8939.131570044581,8938.575430812758,10282.926129072359,10279.617119041495,10275.965738897463,10272.349142875515,10268.800408950618,10265.931400162894,10965.433665423525,10964.566273448218,10963.603685013717,10963.296063871741,10962.465342721194,10962.041265174897,11239.99396133402,11236.30355255487,11233.22892391118,11230.30947672325,11227.11171060528,11222.786361454047,11508.537939943415,11508.316124528463,11506.883824802811,11506.570973165295,11505.546084276406,11505.725037808643,10787.742520276062,10793.384740697873,10775.440410022291,10759.047098679699,10760.039031507202,10757.71670053155,9685.850370841907,9685.368650334362,9684.889883101852,9683.866124614198,9683.457421553498,9682.450055555555,11824.493559456447,11824.468969393005,11823.265767704046,11822.282167695474,11821.663103909465,11820.647695859054,15060.36160592421,15040.309196244856,15020.269155435528,15015.716106738682,15005.502685699588,14985.738293038408,8583.112811771261,8581.900402820645,8580.989537851508,8579.910011702676,8579.761585176611,8577.758794795953,9714.009459104938,9713.005172625171,9712.756590620713,9712.35590346365,9711.953130272634,9711.095553497942,11443.425501071673,11442.420240912208,11441.304081404322,11441.253520919066,11439.900381344307,11438.608259559327,11673.529522633746,11673.021957218793,11671.713844135802,11670.364017618313,11669.937864840535,11669.024330975652,10097.227957347393,10095.68990625,10094.715657836077,10094.617193587106,10094.018077674897,10092.420461719821,12503.603754586762,12503.02590230624,12502.747372856653,12502.52573023834,12501.559361754114,12500.756110811042,12866.795401534637,12866.25084220679,12865.74121999314,12864.533208033265,12863.261092806928,12862.866017532579
std,773.0276408010787,758.6023824503874,745.0728127039515,748.4935861068996,760.7846126053831,767.5038550189915,665.9121610271498,663.3104182896795,659.7786309991642,660.767981948305,663.7026235385885,664.9950162801423,580.0998178196116,574.432639535574,570.1144887519879,571.6010596701301,574.9829380577719,575.3256028494412,914.5973439855109,902.575225512944,901.0538243334962,906.2907340630779,908.3444879887192,906.3860869526551,663.108525818786,661.3312642263184,657.1356900399223,657.106030870253,661.0212870224237,663.2779738747143,1101.0078466726438,1092.2411664834851,1088.1093626899142,1090.3601238038848,1094.6465254518287,1094.6419723203821,635.595867353351,631.2003640202934,624.3139091380225,622.700933692095,625.8187287514153,627.7383548871121,941.9861082208819,937.3309225942138,927.8108463940974,925.6148503323458,926.7071440921915,929.2339644912979,664.0409030390474,660.7717121219428,657.7242544316822,657.1644473293442,657.1202689992255,656.8744628084562,814.1331349711779,809.7464156388598,807.8863318346969,809.7317318841349,811.2075288311773,811.1721571401678,861.0041337619325,843.8600124858065,838.4470585247365,850.1152822747166,858.1583827930533,855.9067434537832,545.8267970348651,540.5464673986147,535.8913464655236,538.5669068103374,543.0066022423374,543.5017346342697,699.0568034548279,696.0362734689977,695.6224467197662,697.2894603398959,697.9465796485247,697.7227654857164,622.6025715338516,616.4998424734822,607.4165911135917,608.4698374446685,614.253967716135,616.6982528316058,831.2325445519615,825.3453398325129,821.8487724419498,823.2651488400444,825.7373594343641,825.2064893610298,632.6160886723625,627.5617585371948,624.9540229588315,626.8521341046259,630.0645133692378,629.990220709367,602.6150255392281,590.76157811907,588.3506907656488,593.2664646241702,597.563960392782,597.5235710759506,529.4834882352865,513.3106893762164,500.6416013627672,506.11585008921156,517.3306584390771,521.5987985421818
