,P015076,P015076,P015076,P015076,P015076,P015076,P015077,P015077,P015077,P015077,P015077,P015077,P015080,P015080,P015080,P015080,P015080,P015080,P015081,P015081,P015081,P015081,P015081,P015081,P015082,P015082,P015082,P015082,P015082,P015082,P015083,P015083,P015083,P015083,P015083,P015083,P015084,P015084,P015084,P015084,P015084,P015084,P015085,P015085,P015085,P015085,P015085,P015085,P015090,P015090,P015090,P015090,P015090,P015090,P015091,P015091,P015091,P015091,P015091,P015091,P015092,P015092,P015092,P015092,P015092,P015092,P015093,P015093,P015093,P015093,P015093,P015093,P015094,P015094,P015094,P015094,P015094,P015094,P015095,P015095,P015095,P015095,P015095,P015095,P015096,P015096,P015096,P015096,P015096,P015096,P015097,P015097,P015097,P015097,P015097,P015097,P015098,P015098,P015098,P015098,P015098,P015098,P015099,P015099,P015099,P015099,P015099,P015099
,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6,C1,C2,C3,C4,C5,C6
m,10609.18424880752,10608.384785647759,10607.93300458871,10606.626851066607,10604.021530634274,10603.252065670205,11543.604898074105,11540.54627341899,11538.20174211638,11536.864443027887,11534.672366473376,11532.758011012907,11018.44472239369,11014.12727034621,11013.072748059296,11014.633628556008,11014.324692990866,11012.757024231512,10815.208036588883,10815.2632042902,10814.39232326155,10813.565004534154,10812.385381046188,10811.584551276655,11775.853533535588,11774.554042601945,11772.376609279523,11770.415177184655,11770.323606033327,11767.314916031457,11099.04186273421,11097.28959749891,11096.40476444421,11094.401328976493,11093.668862338664,11092.493948625919,12348.351776978894,12345.52871645467,12345.579480168195,12347.515344562524,12346.55787955169,12344.62340660073,10727.060878466376,10726.24408095032,10724.391349597441,10722.516060802858,10720.978087851898,10719.769574824246,11276.839417081697,11275.97318839436,11274.950274985582,11273.935532029398,11272.689705443712,11271.816518951086,11064.625864752852,11062.874583795126,11061.847296469712,11061.408943596849,11059.57824894976,11057.950548353909,11195.302999520669,11194.313075930992,11193.232759758075,11192.298987584176,11191.308882143192,11191.005641410244,10436.133053301144,10434.493386601353,10433.294101121166,10431.284570724607,10430.39101778978,10428.696060109194,10352.898396914748,10351.323938955527,10349.67558338984,10348.018667903962,10346.55719070333,10345.14414962316,10864.241569419113,10863.24688917337,10862.50051415973,10861.273242706775,10860.604222450196,10859.679155195863,11093.023808394517,11091.804149966096,11090.444523744389,11089.245845172403,11088.00787033335,11086.887016983103,10490.062841628087,10489.526872661803,10488.25932355967,10487.170958789282,10485.954935146216,10485.010731448358,11135.630429464398,11134.789769794785,11133.901352362358,11132.991382310762,11132.20665731388,11131.225204414905,11919.584993482276,11918.674818682583,11917.919858961919,11917.001318440969,11916.095915898959,11915.389009629474
std,1274.75630032275,1270.2489470025062,1268.6815828863503,1269.9724613374487,1271.6671026571642,1272.1955255273342,2018.1813119085173,2010.2617879591537,2005.6425828504398,2003.0809674071102,2002.1516441622641,2000.6122096698377,1253.4999894299879,1248.9449088792167,1245.7474168363833,1248.345950885943,1250.2739321548527,1250.227367744632,1227.178398868649,1224.1407599357435,1220.630100586907,1224.9021872867122,1229.684671058737,1231.1982824871702,1593.5006659650996,1589.2661915193141,1587.569512027743,1588.6258848451687,1589.7583319383632,1590.0285725224737,1525.6394993520223,1523.9603854596498,1521.6719270200285,1523.0977790774298,1525.1663680821246,1525.5556335899432,1919.7661994309146,1912.5084667956999,1912.3868895409153,1916.2820049472773,1917.2221344197083,1916.0474806996776,1467.8423706123538,1462.6143471449418,1461.0213833535997,1462.8950851491643,1464.4195457418411,1464.6522866060157,1466.3349075565413,1462.969334965927,1460.494701977016,1461.0473102183325,1462.6080271370934,1463.1632116204341,1469.1629364971309,1464.4709016600627,1461.161986853971,1462.0291075810312,1463.2530378423446,1463.5137454489522,1361.0772966942895,1355.8449584623743,1353.5167105919595,1355.28438663216,1357.5102419219331,1357.4218299778518,1125.3833636657898,1119.9921245759583,1116.6872596566873,1116.981979253471,1119.0626596865907,1120.2761268952688,1234.6109082823125,1230.7475009177297,1228.0101044189269,1228.1158197786776,1228.796772947643,1228.6370815670932,1133.8075224682993,1129.1974212879502,1126.3244509923356,1127.8048337742055,1130.2480942207312,1131.0648128992968,1617.8847150046342,1614.3577289540526,1611.7157764002434,1612.242520701541,1613.1631508683313,1613.2323442680968,1401.0235220393492,1397.4305496967677,1395.2055686761398,1396.230776763944,1397.951676361046,1398.8345918363243,1739.4595900047343,1736.379024120539,1734.1890390682706,1735.306376366405,1737.0741931966509,1737.5617026055004,1487.4627515174243,1483.8366370082065,1480.4374554873361,1481.2070552694797,1483.868832171082,1485.3163813216365
 
